Time, Altitude (ft), Airspeed (Kts), Latitude, Longitude, Weight of fuel (lbs), Weight of total fuel (kgs), Total weight (kgs), 
554.921875, 8011.169434, 129.783203, 39.064514, -8.938787, 24169.677734, 5424.385742, 63761.894531, 
555.445312, 7999.888672, 129.762970, 39.064037, -8.939268, 24169.677734, 5424.310059, 63761.820312, 
555.968750, 7988.470703, 129.742325, 39.063553, -8.939755, 24169.677734, 5424.232422, 63761.742188, 
556.492188, 7977.061035, 129.721542, 39.063068, -8.940243, 24169.677734, 5424.154785, 63761.664062, 
557.023438, 7965.673340, 129.700729, 39.062588, -8.940730, 24169.677734, 5424.077637, 63761.585938, 
557.554688, 7954.283203, 129.679764, 39.062107, -8.941217, 24169.677734, 5424.000000, 63761.507812, 
558.078125, 7942.811523, 129.658585, 39.061619, -8.941708, 24169.677734, 5423.921875, 63761.281250, 
558.609375, 7931.454102, 129.637512, 39.061138, -8.942194, 24169.677734, 5423.844727, 63761.343750, 
559.187500, 7918.996094, 129.614334, 39.060608, -8.942727, 24169.677734, 5423.759766, 63761.257812, 
559.757812, 7906.754395, 129.591599, 39.060089, -8.943252, 24169.677734, 5423.676270, 63761.179688, 
560.328125, 7894.337402, 129.568512, 39.059563, -8.943783, 24169.677734, 5423.591797, 63761.097656, 
560.867188, 7882.750000, 129.546860, 39.059071, -8.944279, 24169.677734, 5423.512695, 63761.019531, 
561.406250, 7871.131836, 129.525085, 39.058578, -8.944777, 24169.677734, 5423.433594, 63760.941406, 
561.929688, 7859.795410, 129.503799, 39.058098, -8.945262, 24169.677734, 5423.355469, 63760.863281, 
562.453125, 7848.464355, 129.482513, 39.057617, -8.945748, 24169.677734, 5423.278320, 63760.785156, 
562.984375, 7837.125977, 129.461182, 39.057137, -8.946234, 24169.677734, 5423.200195, 63760.707031, 
563.500000, 7825.854004, 129.439911, 39.056656, -8.946716, 24169.677734, 5423.123047, 63760.621094, 
564.078125, 7813.656250, 129.416824, 39.056137, -8.947240, 24169.677734, 5423.040039, 63760.539062, 
564.656250, 7801.252441, 129.393295, 39.055611, -8.947771, 24169.677734, 5422.954590, 63760.460938, 
565.179688, 7789.939941, 129.371857, 39.055130, -8.948256, 24169.677734, 5422.876953, 63760.234375, 
565.710938, 7778.537109, 129.350296, 39.054649, -8.948745, 24169.677734, 5422.798340, 63760.304688, 
566.234375, 7767.267578, 129.328979, 39.054169, -8.949228, 24169.677734, 5422.721191, 63760.230469, 
566.757812, 7755.897461, 129.307434, 39.053684, -8.949716, 24169.677734, 5422.643066, 63760.152344, 
567.289062, 7744.597168, 129.286072, 39.053207, -8.950200, 24169.677734, 5422.565918, 63760.066406, 
567.859375, 7732.270508, 129.262787, 39.052681, -8.950728, 24169.677734, 5422.480957, 63759.988281, 
568.390625, 7720.939941, 129.241379, 39.052200, -8.951214, 24169.677734, 5422.403809, 63759.910156, 
568.914062, 7709.602539, 129.219940, 39.051720, -8.951699, 24169.677734, 5422.326172, 63759.832031, 
569.445312, 7698.276367, 129.198517, 39.051239, -8.952185, 24169.677734, 5422.248047, 63759.753906, 
569.968750, 7686.986816, 129.177170, 39.050758, -8.952668, 24169.677734, 5422.170898, 63759.675781, 
570.492188, 7675.714355, 129.155884, 39.050282, -8.953152, 24169.677734, 5422.092773, 63759.589844, 
571.062500, 7663.424805, 129.132675, 39.049759, -8.953678, 24169.677734, 5422.008789, 63759.511719, 
571.593750, 7652.033203, 129.111282, 39.049274, -8.954165, 24169.677734, 5421.930176, 63759.437500, 
572.125000, 7640.797363, 129.090118, 39.048798, -8.954647, 24169.677734, 5421.853516, 63759.359375, 
572.648438, 7629.509766, 129.068497, 39.048321, -8.955131, 24169.677734, 5421.775879, 63759.281250, 
573.179688, 7618.109375, 129.045227, 39.047836, -8.955619, 24169.677734, 5421.690430, 63759.050781, 
573.750000, 7605.855469, 129.017212, 39.047314, -8.956145, 24169.677734, 5421.612793, 63759.121094, 
574.281250, 7594.576172, 128.987869, 39.046833, -8.956631, 24169.677734, 5421.534668, 63759.042969, 
574.804688, 7583.426270, 128.955154, 39.046352, -8.957115, 24169.677734, 5421.456543, 63758.964844, 
575.335938, 7572.354980, 128.918152, 39.045872, -8.957600, 24169.677734, 5421.378906, 63758.886719, 
575.859375, 7561.447266, 128.874741, 39.045395, -8.958083, 24169.677734, 5421.300781, 63758.808594, 
576.390625, 7550.724121, 128.823242, 39.044914, -8.958567, 24169.677734, 5421.222656, 63758.722656, 
576.960938, 7539.214355, 128.756226, 39.044388, -8.959097, 24169.677734, 5421.136719, 63758.636719, 
577.539062, 7528.149902, 128.677887, 39.043869, -8.959622, 24169.677734, 5421.052734, 63758.554688, 
578.117188, 7517.443359, 128.586472, 39.043346, -8.960150, 24169.677734, 5420.966797, 63758.468750, 
578.687500, 7507.187500, 128.481537, 39.042824, -8.960678, 24169.677734, 5420.881348, 63758.382812, 
579.265625, 7497.472656, 128.362900, 39.042301, -8.961205, 24169.677734, 5420.795898, 63758.296875, 
579.843750, 7488.310059, 128.232330, 39.041779, -8.961730, 24169.677734, 5420.709961, 63758.218750, 
580.367188, 7480.397949, 128.108139, 39.041302, -8.962212, 24169.677734, 5420.632324, 63758.140625, 
580.898438, 7472.888672, 127.984573, 39.040825, -8.962693, 24169.677734, 5420.554199, 63758.062500, 
581.421875, 7465.636719, 127.864502, 39.040348, -8.963176, 24169.677734, 5420.475098, 63757.984375, 
581.953125, 7458.546875, 127.751106, 39.039871, -8.963656, 24169.677734, 5420.397461, 63757.898438, 
582.523438, 7450.815430, 127.636772, 39.039352, -8.964222, 24169.677734, 5420.305664, 63757.812500, 
583.101562, 7442.935547, 127.533669, 39.038834, -8.964703, 24169.677734, 5420.226562, 63757.734375, 
583.625000, 7435.485352, 127.447792, 39.038361, -8.965180, 24169.677734, 5420.149414, 63757.648438, 
584.203125, 7427.041016, 127.357216, 39.037846, -8.965700, 24169.677734, 5420.056641, 63757.562500, 
584.773438, 7418.280273, 127.265472, 39.037327, -8.966221, 24169.677734, 5419.979492, 63757.484375, 
585.304688, 7409.964355, 127.177147, 39.036850, -8.966704, 24169.677734, 5419.900391, 63757.257812, 
585.835938, 7401.711914, 127.085289, 39.036377, -8.967180, 24169.677734, 5419.822754, 63757.328125, 
586.359375, 7393.455566, 126.986847, 39.035904, -8.967658, 24169.677734, 5419.745117, 63757.250000, 
586.882812, 7385.360352, 126.881218, 39.035431, -8.968133, 24169.677734, 5419.666992, 63757.171875, 
587.414062, 7377.407715, 126.767792, 39.034958, -8.968611, 24169.677734, 5419.587891, 63757.093750, 
587.937500, 7369.734863, 126.652359, 39.034489, -8.969086, 24169.677734, 5419.502930, 63757.011719, 
588.515625, 7361.617188, 126.528236, 39.033974, -8.969604, 24169.677734, 5419.424805, 63756.933594, 
589.039062, 7354.353516, 126.419289, 39.033504, -8.970078, 24169.677734, 5419.347168, 63756.847656, 
589.609375, 7346.488281, 126.306549, 39.032993, -8.970593, 24169.677734, 5419.253418, 63756.761719, 
590.187500, 7338.520996, 126.198906, 39.032482, -8.971110, 24169.677734, 5419.172852, 63756.679688, 
590.710938, 7331.113770, 126.104546, 39.032013, -8.971583, 24169.677734, 5419.084473, 63756.589844, 
591.289062, 7322.857422, 126.006630, 39.031498, -8.972100, 24169.677734, 5418.995117, 63756.351562, 
591.859375, 7314.451172, 125.913139, 39.030991, -8.972616, 24169.677734, 5418.912109, 63756.417969, 
592.382812, 7306.649902, 125.830574, 39.030529, -8.973086, 24169.677734, 5418.830078, 63756.339844, 
592.906250, 7298.674805, 125.750107, 39.030067, -8.973561, 24169.677734, 5418.746094, 63756.253906, 
593.429688, 7290.520996, 125.671883, 39.029602, -8.974041, 24169.677734, 5418.660645, 63756.160156, 
594.000000, 7281.566406, 125.590187, 39.029102, -8.974562, 24169.677734, 5418.568359, 63756.074219, 
594.531250, 7273.211426, 125.516846, 39.028648, -8.975042, 24169.677734, 5418.485840, 63755.988281, 
595.101562, 7263.946289, 125.437958, 39.028149, -8.975570, 24169.677734, 5418.385742, 63755.894531, 
595.687500, 7254.302246, 125.357613, 39.027641, -8.976115, 24169.677734, 5418.299316, 63755.808594, 
596.218750, 7245.526367, 125.286255, 39.027184, -8.976609, 24169.677734, 5418.212402, 63755.718750, 
596.750000, 7236.769531, 125.215431, 39.026730, -8.977099, 24169.677734, 5418.127441, 63755.628906, 
597.320312, 7227.145020, 125.136971, 39.026237, -8.977636, 24169.677734, 5418.033203, 63755.531250, 
597.890625, 7217.571289, 125.059036, 39.025749, -8.978168, 24169.677734, 5417.939941, 63755.445312, 
598.414062, 7208.737793, 124.986664, 39.025299, -8.978660, 24169.677734, 5417.853516, 63755.191406, 
598.992188, 7199.122559, 124.906952, 39.024811, -8.979195, 24169.677734, 5417.758789, 63755.257812, 
599.562500, 7189.481934, 124.825821, 39.024323, -8.979731, 24169.677734, 5417.665039, 63755.171875, 
600.085938, 7180.666504, 124.750809, 39.023876, -8.980222, 24169.677734, 5417.579102, 63755.085938, 
600.609375, 7171.797363, 124.674545, 39.023430, -8.980717, 24169.677734, 5417.491699, 63754.992188, 
601.179688, 7162.175781, 124.591103, 39.022945, -8.981253, 24169.677734, 5417.390137, 63754.898438, 
601.750000, 7152.583984, 124.507263, 39.022465, -8.981789, 24169.677734, 5417.303711, 63754.804688, 
602.320312, 7143.003418, 124.423225, 39.021984, -8.982324, 24169.677734, 5417.209473, 63754.718750, 
602.843750, 7134.213867, 124.346176, 39.021545, -8.982814, 24169.677734, 5417.124023, 63754.632812, 
603.382812, 7125.133301, 124.266968, 39.021091, -8.983320, 24169.677734, 5417.035156, 63754.542969, 
603.906250, 7116.278809, 124.190163, 39.020649, -8.983813, 24169.677734, 5416.949219, 63754.449219, 
604.476562, 7106.596191, 124.106903, 39.020172, -8.984352, 24169.677734, 5416.854980, 63754.363281, 
605.007812, 7097.661133, 124.030800, 39.019730, -8.984849, 24169.677734, 5416.768555, 63754.273438, 
605.531250, 7088.724609, 123.955360, 39.019291, -8.985344, 24169.677734, 5416.681641, 63754.023438, 
606.054688, 7079.729980, 123.880287, 39.018848, -8.985841, 24169.677734, 5416.586426, 63754.093750, 
606.625000, 7069.956543, 123.800034, 39.018372, -8.986381, 24169.677734, 5416.500000, 63754.007812, 
607.156250, 7060.952637, 123.727531, 39.017933, -8.986876, 24169.677734, 5416.405273, 63753.914062, 
607.726562, 7051.134277, 123.649925, 39.017456, -8.987414, 24169.677734, 5416.311035, 63753.820312, 
608.296875, 7041.252930, 123.573196, 39.016983, -8.987954, 24169.677734, 5416.225098, 63753.734375, 
608.835938, 7031.935059, 123.501976, 39.016537, -8.988461, 24169.677734, 5416.128418, 63753.636719, 
609.406250, 7021.975098, 123.426727, 39.016060, -8.989001, 24169.677734, 5416.033691, 63753.542969, 
609.976562, 7012.013672, 123.352104, 39.015587, -8.989539, 24169.677734, 5415.947266, 63753.457031, 
610.500000, 7002.804199, 123.283432, 39.015152, -8.990035, 24169.677734, 5415.860840, 63753.371094, 
611.023438, 6993.583008, 123.214706, 39.014717, -8.990532, 24169.677734, 5415.773926, 63753.273438, 
611.601562, 6983.536133, 123.139717, 39.014240, -8.991072, 24169.677734, 5415.680176, 63753.187500, 
612.125000, 6974.358398, 123.070824, 39.013809, -8.991566, 24169.677734, 5415.593750, 63753.093750, 
612.695312, 6964.303711, 122.994911, 39.013336, -8.992106, 24169.677734, 5415.499512, 63753.003906, 
613.218750, 6955.098633, 122.924843, 39.012901, -8.992602, 24169.677734, 5415.404785, 63752.910156, 
613.796875, 6945.097656, 122.848145, 39.012432, -8.993142, 24169.677734, 5415.311035, 63752.816406, 
614.367188, 6935.122070, 122.771164, 39.011959, -8.993681, 24169.677734, 5415.223633, 63752.722656, 
614.937500, 6925.167480, 122.693810, 39.011490, -8.994221, 24169.677734, 5415.129395, 63752.628906, 
615.515625, 6915.193359, 122.615883, 39.011017, -8.994762, 24169.677734, 5415.034180, 63752.542969, 
616.039062, 6906.180664, 122.545189, 39.010590, -8.995253, 24169.677734, 5414.949219, 63752.449219, 
616.609375, 6896.326172, 122.467674, 39.010120, -8.995790, 24169.677734, 5414.846680, 63752.355469, 
617.179688, 6886.440430, 122.389885, 39.009651, -8.996328, 24169.677734, 5414.752930, 63752.261719, 
617.750000, 6876.609375, 122.312454, 39.009182, -8.996865, 24169.677734, 5414.657227, 63752.167969, 
618.320312, 6866.763672, 122.234764, 39.008713, -8.997403, 24169.677734, 5414.571289, 63752.078125, 
618.851562, 6857.753906, 122.163635, 39.008286, -8.997896, 24169.677734, 5414.485352, 63751.992188, 
619.382812, 6848.498535, 122.090538, 39.007847, -8.998402, 24169.677734, 5414.396484, 63751.906250, 
619.914062, 6839.464355, 122.019127, 39.007416, -8.998897, 24169.677734, 5414.309570, 63751.808594, 
620.484375, 6829.634277, 121.941437, 39.006947, -8.999434, 24169.677734, 5414.214844, 63751.722656, 
621.015625, 6820.618164, 121.870201, 39.006519, -8.999928, 24169.677734, 5414.127930, 63751.632812, 
621.539062, 6811.614746, 121.799149, 39.006088, -9.000421, 24169.677734, 5414.041016, 63751.550781, 
622.062500, 6802.643066, 121.728432, 39.005665, -9.000912, 24169.677734, 5413.945801, 63751.453125, 
622.632812, 6792.864258, 121.651443, 39.005199, -9.001448, 24169.677734, 5413.859863, 63751.195312, 
623.203125, 6783.094238, 121.574471, 39.004734, -9.001982, 24169.677734, 5413.765625, 63751.265625, 
623.773438, 6773.340332, 121.497627, 39.004269, -9.002516, 24169.677734, 5413.670898, 63751.171875, 
624.343750, 6763.594238, 121.420815, 39.003807, -9.003049, 24169.677734, 5413.576660, 63751.085938, 
624.875000, 6754.632324, 121.350273, 39.003380, -9.003540, 24169.677734, 5413.481934, 63750.992188, 
625.445312, 6744.880371, 121.273567, 39.002918, -9.004073, 24169.677734, 5413.395020, 63750.906250, 
625.968750, 6735.955566, 121.203278, 39.002491, -9.004561, 24169.677734, 5413.308594, 63750.816406, 
626.492188, 6727.000977, 121.132668, 39.002068, -9.005052, 24169.677734, 5413.221680, 63750.726562, 
627.015625, 6718.054688, 121.062065, 39.001640, -9.005542, 24169.677734, 5413.134277, 63750.640625, 
627.546875, 6709.076660, 120.991295, 39.001213, -9.006033, 24169.677734, 5413.047363, 63750.546875, 
628.117188, 6699.345215, 120.914429, 39.000751, -9.006566, 24169.677734, 5412.952148, 63750.460938, 
628.640625, 6690.409180, 120.843735, 39.000328, -9.007055, 24169.677734, 5412.865234, 63750.375000, 
629.171875, 6681.480469, 120.773048, 38.999901, -9.007545, 24169.677734, 5412.778320, 63750.285156, 
629.695312, 6671.767090, 120.696129, 38.999439, -9.008077, 24169.677734, 5412.683594, 63750.191406, 
630.265625, 6662.916016, 120.625969, 38.999020, -9.008562, 24169.677734, 5412.597656, 63750.105469, 
630.789062, 6654.044922, 120.555649, 38.998596, -9.009048, 24169.677734, 5412.510742, 63750.019531, 
631.312500, 6645.209961, 120.485680, 38.998177, -9.009532, 24169.677734, 5412.424805, 63749.933594, 
631.835938, 6636.314453, 120.415222, 38.997753, -9.010019, 24169.677734, 5412.337891, 63749.683594, 
632.359375, 6627.479004, 120.345184, 38.997334, -9.010504, 24169.677734, 5412.251953, 63749.761719, 
632.882812, 6618.647949, 120.275200, 38.996910, -9.010988, 24169.677734, 5412.166016, 63749.507812, 
633.406250, 6609.755859, 120.204689, 38.996487, -9.011521, 24169.677734, 5412.070312, 63749.578125, 
633.976562, 6600.079590, 120.127922, 38.996029, -9.012006, 24169.677734, 5411.983398, 63749.492188, 
634.507812, 6591.229004, 120.057686, 38.995605, -9.012491, 24169.677734, 5411.896484, 63749.402344, 
635.031250, 6582.396484, 119.987640, 38.995186, -9.012975, 24169.677734, 5411.809570, 63749.316406, 
635.554688, 6573.515137, 119.917198, 38.994762, -9.013462, 24169.677734, 5411.721680, 63749.230469, 
636.078125, 6564.750977, 119.847794, 38.994347, -9.013942, 24169.677734, 5411.636230, 63749.144531, 
636.601562, 6555.906250, 119.777870, 38.993923, -9.014426, 24169.677734, 5411.548828, 63749.058594, 
637.125000, 6547.090820, 119.708351, 38.993504, -9.014910, 24169.677734, 5411.461914, 63748.972656, 
637.648438, 6538.278320, 119.638992, 38.993084, -9.015392, 24169.677734, 5411.375000, 63748.878906, 
638.171875, 6529.444824, 119.569656, 38.992664, -9.015876, 24169.677734, 5411.288086, 63748.792969, 
638.703125, 6520.555176, 119.500099, 38.992241, -9.016362, 24169.677734, 5411.200195, 63748.707031, 
639.226562, 6511.770996, 119.431374, 38.991825, -9.016842, 24169.677734, 5411.105469, 63748.613281, 
639.804688, 6502.129395, 119.356049, 38.991367, -9.017368, 24169.677734, 5411.018555, 63748.527344, 
640.328125, 6493.306641, 119.287125, 38.990948, -9.017850, 24169.677734, 5410.923828, 63748.433594, 
640.898438, 6483.633789, 119.211403, 38.990486, -9.018378, 24169.677734, 5410.835938, 63748.343750, 
641.421875, 6474.844727, 119.142456, 38.990070, -9.018858, 24169.677734, 5410.749023, 63748.257812, 
641.945312, 6466.070801, 119.074303, 38.989655, -9.019337, 24169.677734, 5410.662109, 63748.171875, 
642.476562, 6457.231445, 119.005707, 38.989235, -9.019816, 24169.677734, 5410.567383, 63748.074219, 
643.046875, 6447.594238, 118.930649, 38.988773, -9.020338, 24169.677734, 5410.479492, 63747.988281, 
643.578125, 6438.724121, 118.861534, 38.988350, -9.020815, 24169.677734, 5410.392090, 63747.898438, 
644.101562, 6429.906738, 118.793121, 38.987930, -9.021285, 24169.677734, 5410.304688, 63747.804688, 
644.671875, 6420.245605, 118.719177, 38.987465, -9.021794, 24169.677734, 5410.208984, 63747.710938, 
645.242188, 6410.578125, 118.647018, 38.987000, -9.022297, 24169.677734, 5410.105469, 63747.617188, 
645.820312, 6400.826660, 118.575485, 38.986526, -9.022795, 24169.677734, 5410.019531, 63747.519531, 
646.390625, 6391.035645, 118.504089, 38.986053, -9.023287, 24169.677734, 5409.915039, 63747.421875, 
646.960938, 6381.199219, 118.432198, 38.985577, -9.023772, 24169.677734, 5409.829590, 63747.335938, 
647.484375, 6372.161621, 118.365791, 38.985138, -9.024212, 24169.677734, 5409.741699, 63747.250000, 
648.007812, 6363.065430, 118.298424, 38.984692, -9.024649, 24169.677734, 5409.653320, 63747.164062, 
648.531250, 6354.029785, 118.230927, 38.984249, -9.025078, 24169.677734, 5409.566406, 63747.074219, 
649.062500, 6344.979492, 118.162758, 38.983799, -9.025502, 24169.677734, 5409.478516, 63746.984375, 
649.585938, 6335.954102, 118.094177, 38.983349, -9.025921, 24169.677734, 5409.391113, 63746.898438, 
650.109375, 6326.969238, 118.025291, 38.982895, -9.026333, 24169.677734, 5409.295410, 63746.804688, 
650.679688, 6317.196289, 117.949806, 38.982399, -9.026776, 24169.677734, 5409.208984, 63746.718750, 
651.203125, 6308.203125, 117.879982, 38.981937, -9.027179, 24169.677734, 5409.121094, 63746.464844, 
651.734375, 6299.240234, 117.810135, 38.981476, -9.027575, 24169.677734, 5409.033691, 63746.539062, 
652.257812, 6290.287598, 117.740120, 38.981010, -9.027966, 24169.677734, 5408.945801, 63746.453125, 
652.781250, 6281.427734, 117.670601, 38.980545, -9.028347, 24169.677734, 5408.859375, 63746.367188, 
653.304688, 6272.538086, 117.600754, 38.980080, -9.028724, 24169.677734, 5408.772461, 63746.273438, 
653.875000, 6262.820312, 117.524338, 38.979561, -9.029130, 24169.677734, 5408.676758, 63746.183594, 
654.398438, 6253.953613, 117.454613, 38.979088, -9.029494, 24169.677734, 5408.589844, 63746.097656, 
654.921875, 6245.080566, 117.384850, 38.978615, -9.029853, 24169.677734, 5408.502441, 63746.011719, 
655.445312, 6236.243164, 117.315422, 38.978138, -9.030205, 24169.677734, 5408.416016, 63745.925781, 
655.968750, 6227.367676, 117.245758, 38.977654, -9.030553, 24169.677734, 5408.328613, 63745.835938, 
656.492188, 6218.498047, 117.176178, 38.977173, -9.030894, 24169.677734, 5408.240723, 63745.746094, 
657.015625, 6209.604980, 117.106316, 38.976685, -9.031230, 24169.677734, 5408.153320, 63745.660156, 
657.546875, 6200.711914, 117.034821, 38.976196, -9.031560, 24169.677734, 5408.057129, 63745.566406, 
658.117188, 6191.118164, 116.949867, 38.975662, -9.031912, 24169.677734, 5407.970703, 63745.480469, 
658.656250, 6182.135254, 116.858711, 38.975159, -9.032239, 24169.677734, 5407.880859, 63745.378906, 
659.226562, 6172.810547, 116.748489, 38.974621, -9.032584, 24169.677734, 5407.785156, 63745.292969, 
659.757812, 6164.591797, 116.634804, 38.974125, -9.032897, 24169.677734, 5407.697754, 63745.207031, 
660.281250, 6156.749512, 116.513298, 38.973629, -9.033206, 24169.677734, 5407.609375, 63745.117188, 
660.804688, 6149.287109, 116.391098, 38.973133, -9.033513, 24169.677734, 5407.521973, 63745.027344, 
661.335938, 6142.103027, 116.271912, 38.972633, -9.033817, 24169.677734, 5407.432617, 63744.941406, 
661.859375, 6135.197266, 116.160553, 38.972141, -9.034117, 24169.677734, 5407.337891, 63744.847656, 
662.437500, 6127.694336, 116.048233, 38.971600, -9.034440, 24169.677734, 5407.251953, 63744.761719, 
662.960938, 6120.726562, 115.955261, 38.971100, -9.034735, 24169.677734, 5407.164062, 63744.671875, 
663.484375, 6113.563477, 115.870674, 38.970600, -9.035028, 24169.677734, 5407.076172, 63744.582031, 
664.015625, 6106.150391, 115.789215, 38.970104, -9.035317, 24169.677734, 5406.987793, 63744.496094, 
664.539062, 6098.499512, 115.706993, 38.969604, -9.035605, 24169.677734, 5406.900391, 63744.410156, 
665.070312, 6090.660645, 115.621399, 38.969105, -9.035892, 24169.677734, 5406.804199, 63744.312500, 
665.640625, 6082.075684, 115.522751, 38.968559, -9.036201, 24169.677734, 5406.716797, 63744.226562, 
666.171875, 6074.231934, 115.424995, 38.968060, -9.036482, 24169.677734, 5406.629883, 63744.128906, 
666.742188, 6065.731934, 115.310760, 38.967514, -9.036789, 24169.677734, 5406.533203, 63744.042969, 
667.273438, 6058.187988, 115.206398, 38.967014, -9.037066, 24169.677734, 5406.446289, 63743.953125, 
667.796875, 6050.762695, 115.104614, 38.966511, -9.037343, 24169.677734, 5406.358398, 63743.867188, 
668.328125, 6043.465332, 115.008080, 38.965965, -9.037643, 24169.677734, 5406.261719, 63743.773438, 
668.898438, 6035.467285, 114.909142, 38.965466, -9.037917, 24169.677734, 5406.174805, 63743.679688, 
669.429688, 6028.049805, 114.825363, 38.964966, -9.038191, 24169.677734, 5406.086914, 63743.425781, 
669.953125, 6020.528320, 114.748756, 38.964466, -9.038462, 24169.677734, 5405.999023, 63743.507812, 
670.484375, 6012.780762, 114.678009, 38.963963, -9.038733, 24169.677734, 5405.911133, 63743.414062, 
671.062500, 6004.087891, 114.606842, 38.963417, -9.039027, 24169.677734, 5405.806152, 63743.312500, 
671.632812, 5995.195801, 114.540955, 38.962875, -9.039319, 24169.677734, 5405.720215, 63743.226562, 
672.164062, 5986.762207, 114.482712, 38.962372, -9.039588, 24169.677734, 5405.631836, 63743.140625, 
672.687500, 5978.232422, 114.426147, 38.961872, -9.039854, 24169.677734, 5405.543945, 63743.054688, 
673.218750, 5969.512695, 114.369293, 38.961372, -9.040121, 24169.677734, 5405.455566, 63742.960938, 
673.742188, 5960.727539, 114.311691, 38.960869, -9.040387, 24169.677734, 5405.367676, 63742.875000, 
674.273438, 5951.875977, 114.252365, 38.960369, -9.040652, 24169.677734, 5405.278809, 63742.789062, 
674.796875, 5943.041992, 114.191193, 38.959869, -9.040916, 24169.677734, 5405.190918, 63742.699219, 
675.328125, 5934.263672, 114.127907, 38.959370, -9.041180, 24169.677734, 5405.102539, 63742.609375, 
675.851562, 5925.531250, 114.062309, 38.958874, -9.041442, 24169.677734, 5405.014648, 63742.523438, 
676.382812, 5916.824707, 113.994339, 38.958374, -9.041704, 24169.677734, 5404.926758, 63742.433594, 
676.906250, 5908.208984, 113.924713, 38.957874, -9.041966, 24169.677734, 5404.838379, 63742.335938, 
677.484375, 5898.919922, 113.847427, 38.957329, -9.042251, 24169.677734, 5404.742188, 63742.082031, 
678.007812, 5890.464844, 113.775612, 38.956833, -9.042511, 24169.677734, 5404.654297, 63742.156250, 
678.585938, 5881.279297, 113.696602, 38.956287, -9.042796, 24169.677734, 5404.557129, 63742.066406, 
679.117188, 5872.952637, 113.624649, 38.955788, -9.043055, 24169.677734, 5404.470215, 63741.976562, 
679.640625, 5864.615723, 113.552757, 38.955288, -9.043315, 24169.677734, 5404.380859, 63741.890625, 
680.164062, 5856.347168, 113.481956, 38.954792, -9.043573, 24169.677734, 5404.292969, 63741.800781, 
680.695312, 5848.101562, 113.412216, 38.954296, -9.043831, 24169.677734, 5404.206055, 63741.714844, 
681.218750, 5839.791992, 113.342834, 38.953800, -9.044090, 24169.677734, 5404.117188, 63741.625000, 
681.750000, 5831.491699, 113.274406, 38.953300, -9.044348, 24169.677734, 5404.029297, 63741.527344, 
682.320312, 5822.418945, 113.200676, 38.952759, -9.044628, 24169.677734, 5403.932617, 63741.441406, 
682.851562, 5814.101074, 113.133835, 38.952267, -9.044885, 24169.677734, 5403.845703, 63741.347656, 
683.421875, 5805.033691, 113.061607, 38.951729, -9.045163, 24169.677734, 5403.750000, 63741.257812, 
683.937500, 5796.717285, 112.995827, 38.951237, -9.045419, 24169.677734, 5403.662598, 63741.167969, 
684.468750, 5788.307617, 112.929489, 38.950741, -9.045675, 24169.677734, 5403.574219, 63741.082031, 
685.000000, 5779.876465, 112.863060, 38.950245, -9.045932, 24169.677734, 5403.485840, 63740.996094, 
685.523438, 5771.449219, 112.796547, 38.949749, -9.046188, 24169.677734, 5403.397461, 63740.734375, 
686.046875, 5763.069336, 112.730263, 38.949253, -9.046444, 24169.677734, 5403.309570, 63740.816406, 
686.578125, 5754.661133, 112.663467, 38.948761, -9.046700, 24169.677734, 5403.221680, 63740.730469, 
687.101562, 5746.288574, 112.596657, 38.948269, -9.046954, 24169.677734, 5403.133789, 63740.644531, 
687.625000, 5737.923828, 112.529526, 38.947777, -9.047209, 24169.677734, 5403.045898, 63740.554688, 
688.148438, 5729.571289, 112.462074, 38.947285, -9.047463, 24169.677734, 5402.958008, 63740.464844, 
688.679688, 5721.203125, 112.394196, 38.946789, -9.047718, 24169.677734, 5402.869629, 63740.378906, 
689.203125, 5712.851562, 112.326126, 38.946297, -9.047974, 24169.677734, 5402.781250, 63740.289062, 
689.734375, 5704.580566, 112.258461, 38.945808, -9.048226, 24169.677734, 5402.693359, 63740.195312, 
690.304688, 5695.549316, 112.184425, 38.945274, -9.048503, 24169.677734, 5402.597656, 63740.097656, 
690.875000, 5686.524414, 112.110252, 38.944740, -9.048779, 24169.677734, 5402.501953, 63740.003906, 
691.445312, 5677.521973, 112.036118, 38.944206, -9.049055, 24169.677734, 5402.406250, 63739.906250, 
692.015625, 5668.533203, 111.962135, 38.943672, -9.049331, 24169.677734, 5402.310547, 63739.820312, 
692.546875, 5660.272461, 111.894203, 38.943184, -9.049584, 24169.677734, 5402.222656, 63739.562500, 
693.062500, 5652.087891, 111.826942, 38.942699, -9.049835, 24169.677734, 5402.135254, 63739.644531, 
693.585938, 5643.838867, 111.759186, 38.942211, -9.050089, 24169.677734, 5402.046875, 63739.546875, 
694.156250, 5634.902344, 111.685898, 38.941681, -9.050363, 24169.677734, 5401.951172, 63739.460938, 
694.687500, 5626.652344, 111.618416, 38.941193, -9.050616, 24169.677734, 5401.863281, 63739.371094, 
695.210938, 5618.427246, 111.551193, 38.940704, -9.050869, 24169.677734, 5401.775391, 63739.281250, 
695.734375, 5610.187012, 111.483849, 38.940220, -9.051122, 24169.677734, 5401.687500, 63739.187500, 
696.304688, 5601.243164, 111.410805, 38.939690, -9.051396, 24169.677734, 5401.591309, 63739.101562, 
